Orgao Julgador;Justiça;Tribunal;Grau;PCA_AP_G;TSNE_AP_G;PCA;PCA_FF;TSNE_FF;TSNE
04 criminal de sao jose do rio preto - tjsp;Estadual;TJSP;G1;0;84;0;;;87
13ª vara criminal (tribunal do juri) - tjgo;Estadual;TJGO;G1;0;164;0;;;87
1ª vara criminal - canoas - tjrs;Estadual;TJRS;G1;0;84;0;;;87
1ª vara criminal da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;84;0;;;87
1ª vara criminal da comarca de sobral - tjce;Estadual;TJCE;G1;0;84;0;;;87
1ª vara criminal do foro regional alto petrópolis - porto alegre - tjrs;Estadual;TJRS;JE;26;481;0;;;87
2ª câmara criminal em composição integral - tjpr;Estadual;TJPR;G2;36;687;0;;;87
2ª vara criminal da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;84;0;;;87
2ª vara de delito de trafico de drogas da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;84;0;;;87
4ª câmara criminal em composição integral - tjpr;Estadual;TJPR;G2;36;687;0;;;87
7ª vara criminal da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;84;0;;;87
9ª vara criminal da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;84;0;;;87
central de administração - comarca de nova ubiratã - sdcr - tjmt;Estadual;TJMT;G1;0;84;0;;;87
central de inquéritos policiais da comarca de urucará - tjam;Estadual;TJAM;G1;0;84;0;;;87
juizado da violência doméstica - canoas - tjrs;Estadual;TJRS;G1;0;84;0;;;87
juizaod especial cível/criminal - tjmg;Estadual;TJMG;JE;26;481;0;;;87
polo de audiência de custódia 1 - jaboatão dos guararapes - tjpe;Estadual;TJPE;G1;0;84;0;;;87
polo de audiência de custódia 13 - serra talhada - tjpe;Estadual;TJPE;G1;0;84;0;;;87
vara criminal, de execuções penais e da infância e da juventude da comarca de lagoa santa - tjmg;Estadual;TJMG;G1;0;84;0;;;87
vara de execuções criminais, da infância e da juventude e de precatórias cíveis e criminais da comarca de patos de minas - tjmg;Estadual;TJMG;G1;0;84;0;;;87
vara unica da comarca de irauçuba - tjce;Estadual;TJCE;G1;0;84;0;;;87
01 criminal de sertaozinho - tjsp;Estadual;TJSP;G1;0;85;0;;;88
02 criminal de bauru - tjsp;Estadual;TJSP;G1;26;462;0;;;88
03 criminal de bauru - tjsp;Estadual;TJSP;G1;26;463;0;;;88
1 ª vara criminal de aracaju - tjse;Estadual;TJSE;G1;0;85;0;;;88
1 ª vara criminal de itabaiana - tjse;Estadual;TJSE;G1;0;85;0;;;88
1 ª vara criminal de socorro - tjse;Estadual;TJSE;G1;0;85;-1;;;88
1� vara criminal - tjro;Estadual;TJRO;G1;0;85;-1;;;88
1� vara criminal da comarca de maracanau - tjce;Estadual;TJCE;G1;0;85;0;;;88
1. tribunal do juri de joao pessoa - tjpb;Estadual;TJPB;G1;0;-1;-1;;;88
1? juizado especial c?vel e criminal de sobradinho - tjdft;Estadual;TJDFT;JE;25;508;-1;;;88
10ª vara criminal da capital - tjpe;Estadual;TJPE;G1;0;85;0;;;88
13º vara do juizado especial criminal - tjam;Estadual;TJAM;JE;26;508;0;;;88
15º vara do juizado especial criminal - tjam;Estadual;TJAM;JE;25;508;-1;;;88
17º vara do juizado especial criminal - tjam;Estadual;TJAM;JE;25;508;0;;;88
18º vara do juizado especial criminal - tjam;Estadual;TJAM;JE;26;508;0;;;88
1ª vara criminal - ariquemes - tjro;Estadual;TJRO;G1;26;463;0;;;88
1ª vara criminal - cacoal - fórum - tjro;Estadual;TJRO;G1;26;462;0;;;88
1ª vara criminal - guajará-mirim - tjro;Estadual;TJRO;G1;26;462;0;;;88
1ª vara criminal - ijuí - tjrs;Estadual;TJRS;G1;25;508;-1;;;88
1ª vara criminal - jaru - tjro;Estadual;TJRO;G1;0;85;0;;;88
1ª vara criminal - ji-paraná - tjro;Estadual;TJRO;G1;0;85;0;;;88
1ª vara criminal - ouro preto do oeste - tjro;Estadual;TJRO;G1;26;462;0;;;88
1ª vara criminal - pimenta bueno - tjro;Estadual;TJRO;G1;0;85;0;;;88
1ª vara criminal - porto velho - fórum criminal - tjro;Estadual;TJRO;G1;26;510;0;;;88
1ª vara criminal - presidente médici - tjro;Estadual;TJRO;G1;26;488;0;;;88
1ª vara criminal - tjac;Estadual;TJAC;G1;27;508;-1;;;88
1ª vara criminal - tjba;Estadual;TJBA;G1;-1;85;-1;;;88
1ª vara criminal - tjmg;Estadual;TJMG;G1;0;85;0;;;88
1ª vara criminal - tjro;Estadual;TJRO;G1;-1;85;-1;;;88
1ª vara criminal - tjrr;Estadual;TJRR;G1;-1;85;-1;;;88
1ª vara criminal - tramandaí - tjrs;Estadual;TJRS;G1;0;85;0;;;88
1ª vara criminal - vilhena - tjro;Estadual;TJRO;G1;26;463;0;;;88
1ª vara criminal (crimes dolosos contra a vida, presidência do tribunal do júri e execuções penais) - tjgo;Estadual;TJGO;G1;0;358;0;;;88
1ª vara criminal da capital - tjam;Estadual;TJAM;G1;0;85;0;;;88
1ª vara criminal da comarca de cabo de santo agostinho - tjpe;Estadual;TJPE;G1;0;85;0;;;88
1ª vara criminal da comarca de garanhuns - tjpe;Estadual;TJPE;G1;0;85;0;;;88
1ª vara criminal da comarca de jaboatão dos guararapes - tjpe;Estadual;TJPE;G1;0;85;0;;;88
1ª vara criminal da comarca de paulista - tjpe;Estadual;TJPE;G1;0;85;0;;;88
1ª vara criminal da comarca de vitória de santo antão - tjpe;Estadual;TJPE;G1;0;85;0;;;88
1ª vara criminal de ananindeua - tjpa;Estadual;TJPA;G1;-1;85;-1;;;88
1ª vara criminal de teresina - tjpi;Estadual;TJPI;G1;-1;85;-1;;;88
1ª vara criminal do tribunal do júri - tjrr;Estadual;TJRR;G1;0;85;-1;;;88
1ª vara da comarca de parintins - tjam;Estadual;TJAM;G1;0;85;-1;;;88
1ª vara da justiça pela paz em casa - tjba;Estadual;TJBA;G1;0;85;0;;;88
1ª vara de delitos de tóxicos - porto velho - fórum criminal - tjro;Estadual;TJRO;G1;26;463;0;;;88
1ª vara de delitos de trânsito e de precatórias crime do foro central - porto alegre - tjrs;Estadual;TJRS;G1;25;508;-1;;;88
1ª vara de execuções e contravenções penais - porto velho - fórum criminal - tjro;Estadual;TJRO;G1;0;85;-1;;;88
1ª vara de inquéritos policiais de belém - tjpa;Estadual;TJPA;G1;26;462;-1;;;88
1ª vara de santa helena - tjma;Estadual;TJMA;G1;26;460;-1;;;88
1ª vara de tóxicos - tjba;Estadual;TJBA;G1;0;85;0;;;88
1ª vara de violência doméstica e familiar contra mulher de belém - tjpa;Estadual;TJPA;G1;0;85;0;;;88
1ª vara do juizado especial criminal de belém - tjpa;Estadual;TJPA;JE;26;508;0;;;88
1ª vara do tribunal do júri - tjam;Estadual;TJAM;G1;0;85;-1;;;88
1ª vara do tribunal do júri da capital - tjpe;Estadual;TJPE;G1;0;85;0;;;88
1ª vara do tribunal do júri da comarca de jaboatão dos guararapes - tjpe;Estadual;TJPE;G1;0;85;0;;;88
1º juizado de violência doméstica - tjrr;Estadual;TJRR;G1;22;85;-1;;;88
1º juizado especial criminal - tjac;Estadual;TJAC;JE;25;508;-1;;;88
1º juizado especial criminal - tjgo;Estadual;TJGO;JE;26;508;0;;;88
1º juizado especial criminal de são luís - tjma;Estadual;TJMA;JE;25;508;0;;;88
1º juizado especial criminal do foro central - porto alegre - tjrs;Estadual;TJRS;JE;26;508;0;;;88
2? juizado especial criminal de bras?lia - tjdft;Estadual;TJDFT;JE;25;508;-1;;;88
20 criminal de central - tjsp;Estadual;TJSP;G1;0;85;0;;;88
2ª vara criminal - cacoal - fórum - tjro;Estadual;TJRO;G1;26;462;0;;;88
2ª vara criminal - ijuí - tjrs;Estadual;TJRS;G1;26;508;0;;;88
2ª vara criminal - porto velho - fórum criminal - tjro;Estadual;TJRO;G1;26;510;0;;;88
2ª vara criminal - tjba;Estadual;TJBA;G1;0;85;-1;;;88
2ª vara criminal - tjmg;Estadual;TJMG;G1;0;85;0;;;88
2ª vara criminal - tjrn;Estadual;TJRN;G1;-1;85;-1;;;88
2ª vara criminal - tjrr;Estadual;TJRR;G1;-1;85;-1;;;88
2ª vara criminal da comarca de jaraguá do sul - tjsc;Estadual;TJSC;JE;26;508;0;;;88
2ª vara criminal da comarca de olinda - tjpe;Estadual;TJPE;G1;0;85;0;;;88
2ª vara criminal de macapá - tjap;Estadual;TJAP;G1;-1;85;-1;;;88
2ª vara criminal do tribunal do júri - tjrr;Estadual;TJRR;G1;0;85;-1;;;88
2ª vara do tribunal do júri - tjam;Estadual;TJAM;G1;0;85;-1;;;88
2ª vara do tribunal do júri da capital - tjpe;Estadual;TJPE;G1;0;85;0;;;88
2ª vara especializada em crime de uso e tráfico de entorpecentes - tjam;Estadual;TJAM;G1;0;85;0;;;88
2ª vara/ofício criminal - tjms;Estadual;TJMS;G1;26;463;-1;;;88
2º juizado de violência doméstica - tjrr;Estadual;TJRR;G1;0;85;-1;;;88
2º juizado especial criminal - tjac;Estadual;TJAC;JE;25;508;-1;;;88
2º juizo (criminal) - machadinho do oeste - tjro;Estadual;TJRO;G1;0;85;0;;;88
3 ª vara criminal de aracaju - tjse;Estadual;TJSE;G1;0;85;0;;;88
3ª vara - tjmt;Estadual;TJMT;G1;0;85;0;;;88
3ª vara - venâncio aires - tjrs;Estadual;TJRS;G1;26;508;0;;;88
3ª vara criminal - canoas - tjrs;Estadual;TJRS;G1;26;508;0;;;88
3ª vara criminal - ji-paraná - tjro;Estadual;TJRO;G1;0;85;0;;;88
3ª vara criminal - tjba;Estadual;TJBA;G1;0;85;-1;;;88
3ª vara criminal - tjmg;Estadual;TJMG;G1;0;85;0;;;88
3ª vara criminal - tjrn;Estadual;TJRN;G1;0;85;-1;;;88
3ª vara criminal - tjro;Estadual;TJRO;G1;26;488;-1;;;88
3ª vara criminal - tjrr;Estadual;TJRR;G1;0;85;-1;;;88
4 ª vara criminal de aracaju - tjse;Estadual;TJSE;G1;0;85;-1;;;88
4ª vara criminal (inativo) - tjrn;Estadual;TJRN;G1;0;85;0;;;88
4ª vara criminal de ananindeua - tjpa;Estadual;TJPA;G1;0;85;0;;;88
5 ª vara criminal de aracaju - tjse;Estadual;TJSE;G1;0;85;0;;;88
5ª vara criminal de teresina - tjpi;Estadual;TJPI;G1;0;85;-1;;;88
8 ª vara criminal de aracaju - tjse;Estadual;TJSE;G1;0;349;-1;;;88
9 ª vara criminal de aracaju - tjse;Estadual;TJSE;G1;0;85;-1;;;88
9ª vara criminal da capital - tjpe;Estadual;TJPE;G1;0;85;0;;;88
aracruz - 1ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
arapongas - 1ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;-1;;;88
araucária - vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
cachoeiro de itapemirim - 1ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
câmara criminal - tjac;Estadual;TJAC;G2;35;717;-1;;;88
campo largo - vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
campo mourão - 1ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
campo mourão - 2ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
cariacica - 1ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
cariacica - 3ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
cariacica - 4ª vara criminal - tribunal do juri - tjes;Estadual;TJES;G1;0;85;0;;;88
cariacica - 5ª criminal - violência doméstica - tjes;Estadual;TJES;G1;0;85;0;;;88
cascavel - 1ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
cascavel - 2ª vara criminal - tjpr;Estadual;TJPR;G1;0;358;0;;;88
central de inquérito de teresina - tjpi;Estadual;TJPI;G1;0;85;-1;;;88
central de inquéritos policiais da comarca de belo horizonte - tjmg;Estadual;TJMG;G1;0;85;0;;;88
central de inquéritos policiais da comarca de manaus - tjam;Estadual;TJAM;G1;-1;85;-1;;;88
colombo - 1ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;-1;;;88
colombo - 2ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
curitiba - 12ª vara criminal - tjpr;Estadual;TJPR;G1;-1;85;-1;;;88
curitiba - 1ª vara de delitos de trânsito - tjpr;Estadual;TJPR;G1;0;85;0;;;88
curitiba - 1º juizado de violência doméstica e familiar contra a mulher - tjpr;Estadual;TJPR;G1;0;85;0;;;88
curitiba - 2ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
curitiba - 2ª vara privativa do tribunal do júri - tjpr;Estadual;TJPR;G1;0;349;-1;;;88
curitiba - 5ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
curitiba - 7ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
curitiba - 9ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
décima segunda vara criminal - comarca da capital - sdcr - tjmt;Estadual;TJMT;G1;0;85;0;;;88
décima vara criminal - comarca da capital - sdcr - tjmt;Estadual;TJMT;G1;0;85;0;;;88
ponta grossa - 3º juizado especial cível, criminal e da fazenda pública - tjpr;Estadual;TJPR;JE;26;622;0;;59;262
foro de arapiraca - 5ª vara de arapiraca / criminal - tjal;Estadual;TJAL;G1;22;85;-1;;;88
foro de maceió - 12ª vara criminal da capital - tjal;Estadual;TJAL;G1;0;85;0;;;88
foro de maceió - 2ª vara criminal da capital - tjal;Estadual;TJAL;G1;0;85;-1;;;88
foro de maceió - 4ª vara criminal da capital - tjal;Estadual;TJAL;G1;0;85;0;;;88
foro de maceió - 7ª vara criminal da capital / tribunal do júri - tjal;Estadual;TJAL;G1;0;85;0;;;88
foro de união dos palmares - 3ª vara criminal de união dos palmares - tjal;Estadual;TJAL;G1;0;85;0;;;88
foz do iguaçu - 1ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
foz do iguaçu - 2ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
foz do iguaçu - 3ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
francisco beltrão - vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
guarapari - 1ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
guarapari - 2ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
guarapari - 3ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
ivaiporã - vara criminal, família e sucessões e infância e juventude - tjpr;Estadual;TJPR;G1;0;85;0;;;88
jacarezinho - vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
juizado criminal - tjrr;Estadual;TJRR;JE;25;590;-1;;;88
juizado de viol?ncia dom?stica e familiar contra a mulher do gama - tjdft;Estadual;TJDFT;G1;0;85;0;;;88
juizado de violência doméstica - stn - tjap;Estadual;TJAP;G1;0;85;0;;;88
juizado de violência doméstica e familiar contra a mulher - tjse;Estadual;TJSE;G1;0;85;0;;;88
juizado especial adjunto criminal - tjms;Estadual;TJMS;JE;25;538;-1;;;88
juizado especial c?vel e criminal do recanto das emas - tjdft;Estadual;TJDFT;JE;26;508;0;;;88
juizado especial cível/criminal - comarca de paranatinga - sdcr - tjmt;Estadual;TJMT;JE;25;508;-1;;;88
juizado especial criminal - tjap;Estadual;TJAP;JE;25;508;-1;;;88
juizado especial criminal - tjrr;Estadual;TJRR;JE;25;508;-1;;;88
juizado especial criminal de aracaju - tjse;Estadual;TJSE;JE;25;590;0;;;88
juizado especial criminal de ceil?ndia - tjdft;Estadual;TJDFT;JE;25;508;-1;;;88
juizado especial criminal de taguatinga - tjdft;Estadual;TJDFT;JE;25;508;-1;;;88
juizado especial criminal e delitos de trânsito da comarca de joinville - tjsc;Estadual;TJSC;G1;26;508;-1;;;88
juízo da 1ª escrivania criminal de miranorte - tjto;Estadual;TJTO;G1;26;539;-1;;;88
juízo da 1ª vara criminal de araguaína - tjto;Estadual;TJTO;JE;26;464;0;;;88
juízo da 1ª vara criminal de gurupi - tjto;Estadual;TJTO;G1;0;85;0;;;88
juízo da 1ª vara criminal de porto nacional - tjto;Estadual;TJTO;G1;0;85;0;;;88
juizo da 2ª vara criminal de palmas - tjto;Estadual;TJTO;G1;0;85;0;;;88
juizo da especializada no combate à violência contra a mulher de araguaína - tjto;Estadual;TJTO;G1;0;85;0;;;88
juízo do 3º juizado especial criminal de palmas - tjto;Estadual;TJTO;JE;26;508;0;;;88
juízo do 4º juizado especial criminal de palmas - tjto;Estadual;TJTO;JE;26;508;0;;;88
juri de guarulhos - tjsp;Estadual;TJSP;G1;0;85;0;;;88
laranjeiras do sul - vara criminal, família e sucessões, infância e juventude e juizado especial criminal - tjpr;Estadual;TJPR;JE;26;565;-1;;;88
linhares - 1ª vara criminal  - tjes;Estadual;TJES;G1;0;85;0;;;88
linhares - 3ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
londrina - 1ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
londrina - 2ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
londrina - 3ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
londrina - 4ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
londrina - 5ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
maringá - 1ª vara criminal - tjpr;Estadual;TJPR;G1;0;358;0;;;88
matinhos - vara criminal, família e sucessões, infância e juventude e juizado especial criminal - tjpr;Estadual;TJPR;JE;26;595;0;;;88
mimoso do sul - 2ª vara - tjes;Estadual;TJES;G1;0;85;0;;;88
nova venécia - 2ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
pato branco - vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
pinhais - vara criminal - tjpr;Estadual;TJPR;G1;0;85;-1;;;88
piraquara - vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
primeira vara criminal da comarca da capital - tjsc;Estadual;TJSC;G1;0;85;0;;;88
primeira vara criminal da comarca de blumenau - tjsc;Estadual;TJSC;G1;0;85;0;;;88
primeira vara criminal da comarca de crici�ma - tjsc;Estadual;TJSC;G1;0;85;0;;;88
primeira vara criminal da comarca de itaja� - tjsc;Estadual;TJSC;G1;0;85;0;;;88
primeira vara criminal da comarca de joinville - tjsc;Estadual;TJSC;G1;26;642;0;;;88
primeira vara criminal da comarca de s�o jos� - tjsc;Estadual;TJSC;G1;26;463;0;;;88
quinta vara criminal - comarca da capital - sdcr - tjmt;Estadual;TJMT;G1;0;85;0;;;88
santa helena - juízo único - tjpr;Estadual;TJPR;G1;26;599;-1;;;88
são gabriel da palha - 2ª vara - tjes;Estadual;TJES;G1;0;85;0;;;88
são josé dos pinhais - 1ª vara criminal - tjpr;Estadual;TJPR;G1;0;85;0;;;88
segunda vara criminal da comarca da capital - tjsc;Estadual;TJSC;G1;0;85;0;;;88
segunda vara criminal da comarca de crici�ma - tjsc;Estadual;TJSC;G1;26;463;0;;;88
segunda vara da comarca de barra velha - tjsc;Estadual;TJSC;G1;26;594;0;;;88
segunda vara esp. viol. doméstica e fam. contra mulher - comarca da capital - sdcr - tjmt;Estadual;TJMT;G1;0;85;-1;;;88
serra - 1ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
serra - 2ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
serra - 3ª vara criminal - tribunal do juri - tjes;Estadual;TJES;G1;0;85;0;;;88
serra - 4ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
serra - 5ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
serra - 6ª vara criminal - tjes;Estadual;TJES;G1;0;85;-1;;;88
terceira vara - comarca de porto alegre do norte - sdcr - tjmt;Estadual;TJMT;G1;0;85;0;;;88
terceira vara criminal da comarca da capital - tjsc;Estadual;TJSC;G1;26;642;0;;;88
vara criminal - tjac;Estadual;TJAC;G1;25;508;-1;;;88
vara criminal - tjba;Estadual;TJBA;G1;-1;85;-1;;;88
vara criminal - tjmg;Estadual;TJMG;G1;0;85;0;;;88
vara criminal - tjrr;Estadual;TJRR;G1;-1;85;-1;;;88
vara criminal da comarca de abreu e lima - tjpe;Estadual;TJPE;G1;0;358;0;;;88
vara criminal da comarca de arcoverde - tjpe;Estadual;TJPE;G1;0;85;-1;;;88
vara criminal da comarca de belo jardim - tjpe;Estadual;TJPE;G1;0;85;0;;;88
vara criminal da comarca de bigua�u - tjsc;Estadual;TJSC;G1;26;643;0;;;88
vara criminal da comarca de bra�o do norte - tjsc;Estadual;TJSC;G1;26;525;0;;;88
vara criminal da comarca de brusque - tjsc;Estadual;TJSC;G1;26;642;0;;;88
vara criminal da comarca de cambori� - tjsc;Estadual;TJSC;G1;26;488;0;;;88
vara criminal da comarca de carpina - tjpe;Estadual;TJPE;G1;0;85;0;;;88
vara criminal da comarca de gravatá - tjpe;Estadual;TJPE;G1;0;85;0;;;88
vara criminal da comarca de igarassu - tjpe;Estadual;TJPE;G1;0;358;0;;;88
vara criminal da comarca de indaial - tjsc;Estadual;TJSC;G1;26;464;0;;;88
vara criminal da comarca de limoeiro - tjpe;Estadual;TJPE;G1;0;85;0;;;88
vara criminal da comarca de navegantes - tjsc;Estadual;TJSC;G1;26;509;-1;;;88
vara criminal da comarca de palmares - tjpe;Estadual;TJPE;G1;0;85;0;;;88
vara criminal da comarca de pesqueira - tjpe;Estadual;TJPE;G1;0;85;0;;;88
vara criminal da comarca de santa cruz capibaribe - tjpe;Estadual;TJPE;G1;0;85;-1;;;88
vara criminal da comarca de s�o francisco do sul - tjsc;Estadual;TJSC;G1;26;539;0;;;88
vara criminal de estância - tjse;Estadual;TJSE;G1;0;85;-1;;;88
vara criminal de lagarto - tjse;Estadual;TJSE;G1;-1;85;-1;;;88
vara criminal de são cristóvão - tjse;Estadual;TJSE;G1;0;85;-1;;;88
vara criminal e da infância e da juventude - tjmg;Estadual;TJMG;G1;0;85;0;;;88
vara criminal e da infância e juventude - tjmg;Estadual;TJMG;G1;0;85;0;;;88
vara da comarca de boca do acre - tjam;Estadual;TJAM;G1;26;508;-1;;;88
vara de delitos de organizações criminosas - tjac;Estadual;TJAC;G1;-1;85;-1;;;88
vara de delitos de tóxico - tjro;Estadual;TJRO;G1;0;85;-1;;;88
vara de entorpecentes e org. criminosas - tjrr;Estadual;TJRR;G1;22;85;-1;;;88
vara de execuções penais de teresina - tjpi;Estadual;TJPI;G1;0;85;-1;;;88
vara de violencia domestica camp. grande - tjpb;Estadual;TJPB;G1;0;85;0;;;88
vara de violência doméstica e familiar contra a mulher da comarca de jaboatão dos guararapes - tjpe;Estadual;TJPE;G1;0;85;0;;;88
vara do juizado especial criminal adjunto à 2ª vara criminal - pelotas - tjrs;Estadual;TJRS;JE;26;594;0;;;88
vara especializada do meio ambiente e questões agrárias - tjam;Estadual;TJAM;G1;0;85;-1;;;88
vara especializada em crime de trânsito - tjam;Estadual;TJAM;G1;0;85;0;;;88
vara �nica da comarca de abelardo luz - tjsc;Estadual;TJSC;G2;26;508;-1;;;88
vara �nica da comarca de s�o jos� do cedro - tjsc;Estadual;TJSC;JE;26;508;0;;;88
vara única da comarca de bonito - tjpe;Estadual;TJPE;G1;0;451;-1;;;88
vara única da comarca de floresta - tjpe;Estadual;TJPE;G1;0;451;-1;;;88
vara única da comarca de itapetim - tjpe;Estadual;TJPE;G1;0;85;-1;;;88
vara única da comarca de joão alfredo - tjpe;Estadual;TJPE;G1;0;85;-1;;;88
vara única de delitos de trânsito do foro central - porto alegre - tjrs;Estadual;TJRS;G1;25;508;-1;;;88
vara unica do juri da comarca de caucaia - tjce;Estadual;TJCE;G1;0;85;0;;;88
viana - 1ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
vila velha - 1ª vara criminal - tjes;Estadual;TJES;G1;0;-1;0;;;88
vila velha - 3ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
vila velha - 5ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
vila velha - 6ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
vitória - 10ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
vitória - 1ª vara criminal - tjes;Estadual;TJES;G1;0;85;-1;;;88
vitória - 1ª vara especializada em violência doméstica e familiar contra a mulher - tjes;Estadual;TJES;G1;0;85;0;;;88
vitória - 2ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
vitória - 4ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
vitória - 5ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
vitória - 6ª vara criminal - tjes;Estadual;TJES;G1;0;85;0;;;88
