;case: orgao_mun;14;195;287;864;899;1146;1156;1209;6191;7724;8826;9633;9985;10739;11049;11068;11428;12467;12480;12734;2;268;268:269;268:277;268:281;268:284;268:303;268:308;268:316;268:334;268:412;2:1106;2:12133;2:158;2:175;2:197;2:214;385;385:406;total;cluster;count
1851;TERCEIRA VARA - COMARCA DE ÁGUA BOA - SDCR - TJMT;0.0;0.0;0.958;0.0;0.0;0.0;0.0;0.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.486;0.0;0.014;0.035;0.0;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.083;0.0;0.009;-1;-1
1852;TERCEIRA VARA C?VEL DA COMARCA DE BLUMENAU - TJSC;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1
1853;TERCEIRA VARA C?VEL DO FORO CENTRAL DA COMARCA DA CAPITAL - TJSC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-1
1854;TERCEIRA VARA CRIMINAL  - COMARCA DA CAPITAL - SDCR - TJMT;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036;0.898;0.0;0.058;0.0;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009;3;3
1855;TERCEIRA VARA CRIMINAL  - COMARCA DE CÁCERES - SDCR - TJMT;0.0;0.0;0.508;0.0;0.0;0.0;0.0;0.492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048;0.429;0.016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.508;0.0;0.004;-1;-1
1856;TERCEIRA VARA CRIMINAL - COMARCA DE RONDONÓPOLIS - SDCR - TJMT;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.191;0.791;0.018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007;3;3
1857;TERCEIRA VARA CRIMINAL - COMARCA DE VÁRZEA GRANDE - SDCR - TJMT;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.345;0.107;0.0;0.0;0.0;0.048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005;-1;-1
1858;TERCEIRA VARA CRIMINAL DA COMARCA DE CHAPEC? - TJSC;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1;-1
1859;TERCEIRA VARA CÍVEL - COMARCA DE BARRA DO GARÇAS - SDCR - TJMT;0.268;0.0;0.071;0.0;0.5;0.0;0.0;0.0;0.0;0.018;0.125;0.0;0.018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036;0.036;0.0;0.0;0.0;0.0;0.0;0.518;0.0;0.357;0.054;0.0;0.0;0.0;0.0;0.004;-1;-1
1860;TERCEIRA VARA CÍVEL - COMARCA DE RONDONÓPOLIS - SDCR - TJMT;0.0;0.0;0.074;0.0;0.525;0.0;0.115;0.0;0.0;0.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055;0.018;0.0;0.0;0.0;0.0;0.0;0.433;0.0;0.369;0.014;0.0;0.111;0.0;0.0;0.014;-1;-1
1861;TERCEIRA VARA CÍVEL - COMARCA DE TANGARÁ DA SERRA  - SDCR - TJMT;0.0;0.0;0.0;0.0;0.5;0.0;0.173;0.0;0.0;0.0;0.327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.636;0.0;0.255;0.018;0.0;0.0;0.0;0.0;0.007;-1;-1
1862;TERCEIRA VARA CÍVEL - COMARCA DE VÁRZEA GRANDE - SDCR - TJMT;0.01;0.0;0.0;0.02;0.694;0.0;0.02;0.0;0.0;0.0;0.255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.684;0.0;0.286;0.031;0.0;0.0;0.0;0.0;0.006;-1;-1
1863;TERCEIRA VARA ESP. DA FAZENDA PÚBLICA - COMARCA DA CAPITAL - SDCR - TJMT;0.117;0.094;0.0;0.026;0.106;0.0;0.008;0.0;0.0;0.0;0.302;0.0;0.347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.962;0.0;0.023;0.015;0.0;0.0;0.0;0.0;0.017;-1;-1
1864;TERCEIRA VARA ESP. DA FAZENDA PÚBLICA - COMARCA DE VÁRZEA GRANDE - SDCR - TJMT;0.604;0.189;0.013;0.006;0.05;0.0;0.003;0.0;0.0;0.0;0.091;0.0;0.038;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.0;0.0;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.365;0.0;0.619;0.0;0.0;0.003;0.0;0.0;0.021;-1;-1
1865;TERCEIRA VARA ESP. DE FAMÍLIA E SUCESSÕES - COMARCA DA CAPITAL - SDCR - TJMT;0.0;0.0;0.0;0.0;0.87;0.0;0.0;0.0;0.0;0.0;0.111;0.0;0.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.815;0.0;0.074;0.056;0.0;0.056;0.0;0.0;0.003;-1;-1
1866;TERCEIRA VARA ESPECIALIZADA EM DIREITO BANCÁRIO - COMARCA DA CAPITAL - SDCR - TJMT;0.003;0.0;0.0;0.0;0.643;0.0;0.118;0.0;0.0;0.0;0.235;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.573;0.0;0.381;0.027;0.001;0.004;0.0;0.0;0.063;-1;-1
1867;TERRA ROXA - JUÍZO ÚNICO - TJPR;0.104;0.0;0.312;0.0;0.292;0.0;0.0;0.083;0.0;0.0;0.083;0.021;0.083;0.0;0.0;0.021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.292;0.0;0.0;0.021;0.0;0.021;0.0;0.396;0.0;0.167;0.0;0.0;0.0;0.104;0.0;0.006;-1;-1
1868;TOLEDO - 1ª VARA CRIMINAL - TJPR;0.0;0.0;0.746;0.0;0.0;0.0;0.0;0.237;0.0;0.0;0.0;0.017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.441;0.068;0.017;0.0;0.017;0.102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.237;0.034;0.008;-1;-1
1869;TOMAR DO GERU - TJSE;0.077;0.004;0.204;0.004;0.293;0.0;0.008;0.026;0.0;0.002;0.315;0.002;0.065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034;0.154;0.01;0.008;0.004;0.002;0.004;0.0;0.473;0.0;0.289;0.002;0.0;0.006;0.014;0.0;0.032;-1;-1
1870;UMBAÚBA - TJSE;0.112;0.015;0.217;0.006;0.234;0.0;0.017;0.005;0.0;0.0;0.321;0.002;0.068;0.0;0.0;0.002;0.002;0.0;0.0;0.002;0.0;0.0;0.0;0.027;0.172;0.008;0.0;0.002;0.0;0.018;0.0;0.427;0.0;0.341;0.0;0.002;0.003;0.002;0.0;0.043;-1;-1
1871;UMUARAMA - 1ª VARA CRIMINAL - TJPR;0.0;0.0;0.817;0.0;0.0;0.0;0.0;0.169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014;0.0;0.0;0.0;0.028;0.0;0.127;0.507;0.028;0.042;0.0;0.0;0.099;0.028;0.0;0.0;0.0;0.0;0.0;0.0;0.099;0.042;0.009;-1;-1
1872;UMUARAMA - 1ª VARA CÍVEL E DA FAZENDA PÚBLICA - TJPR;0.058;0.0;0.0;0.0;0.616;0.0;0.047;0.0;0.0;0.0;0.244;0.0;0.023;0.0;0.0;0.0;0.0;0.0;0.012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.779;0.0;0.163;0.035;0.0;0.023;0.0;0.0;0.011;-1;-1
1873;UMUARAMA - 2ª VARA CÍVEL E DA FAZENDA PÚBLICA - TJPR;0.494;0.0;0.0;0.0;0.054;0.0;0.003;0.0;0.0;0.0;0.021;0.0;0.425;0.0;0.0;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061;0.0;0.933;0.004;0.0;0.001;0.0;0.0;0.176;-1;-1
1874;UNIÃO DA VITÓRIA - 1ª VARA CRIMINAL - TJPR;0.0;0.0;0.847;0.0;0.0;0.0;0.0;0.153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.272;0.651;0.009;0.0;0.0;0.009;0.009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051;0.0;0.015;-1;-1
1875;UNIÃO DA VITÓRIA - 1ª VARA CÍVEL E DA FAZENDA PÚBLICA - TJPR;0.465;0.0;0.0;0.0;0.329;0.0;0.0;0.0;0.0;0.0;0.198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.407;0.0;0.547;0.016;0.0;0.029;0.0;0.0;0.016;-1;-1
1876;UNIÃO DA VITÓRIA - 2ª VARA CRIMINAL - TJPR;0.0;0.0;0.944;0.0;0.0;0.0;0.0;0.056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.0;0.278;0.583;0.0;0.0;0.056;0.028;0.0;0.028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005;-1;-1
1877;URAÍ - JUÍZO ÚNICO - TJPR;0.042;0.042;0.259;0.0;0.476;0.0;0.0;0.014;0.0;0.0;0.126;0.0;0.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.217;0.014;0.028;0.0;0.0;0.014;0.0;0.601;0.0;0.098;0.028;0.0;0.0;0.0;0.0;0.009;-1;-1
1878;V DE FEITOS DE REL DE CONS. CÍVEL E COMERCIAIS - TJBA;0.0;0.0;0.0;0.0;0.931;0.0;0.014;0.0;0.0;0.0;0.056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.792;0.0;0.167;0.028;0.0;0.014;0.0;0.0;0.005;-1;-1
1879;V DOS FEITOS DE REL DE CONS CIV E COM. DE XIQUE - XIQUE - TJBA;0.25;0.188;0.0;0.0;0.312;0.0;0.083;0.0;0.0;0.0;0.062;0.0;0.104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.312;0.021;0.0;0.042;0.0;0.0;0.003;-1;-1
1880;V DOS FEITOS DE REL DE CONS CIV E COM. IGUAI - TJBA;0.117;0.0;0.0;0.0;0.312;0.0;0.039;0.0;0.0;0.039;0.156;0.0;0.338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.403;0.0;0.481;0.039;0.0;0.078;0.0;0.0;0.005;-1;-1
1881;V DOS FEITOS DE REL DE CONS CIV E COM. MARACAS - TJBA;0.064;0.128;0.0;0.021;0.553;0.0;0.0;0.0;0.0;0.043;0.106;0.0;0.085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.787;0.0;0.149;0.0;0.0;0.064;0.0;0.0;0.003;-1;-1
1882;V DOS FEITOS DE REL DE CONS CIV E COM.MEDEIROS NETO - TJBA;0.062;0.007;0.0;0.0;0.404;0.0;0.014;0.0;0.0;0.0;0.514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.795;0.0;0.205;0.0;0.0;0.0;0.0;0.0;0.009;-1;-1
1883;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS - TJBA;0.216;0.014;0.0;0.0;0.578;0.0;0.005;0.0;0.0;0.008;0.154;0.0;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.466;0.0;0.437;0.062;0.0;0.035;0.0;0.0;0.494;-1;-1
1884;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE CARINHANHA - TJBA;0.51;0.005;0.0;0.0;0.273;0.0;0.021;0.0;0.0;0.005;0.165;0.0;0.021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.175;0.0;0.778;0.021;0.0;0.026;0.0;0.0;0.013;-1;-1
1885;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE CRUZ DAS ALMAS - TJBA;0.24;0.0;0.0;0.0;0.558;0.0;0.078;0.0;0.0;0.009;0.111;0.0;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.419;0.0;0.502;0.06;0.0;0.018;0.0;0.0;0.014;-1;-1
1886;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE IBOTIRAMA - TJBA;0.457;0.071;0.0;0.0;0.243;0.0;0.0;0.0;0.0;0.014;0.1;0.0;0.114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.543;0.014;0.0;0.043;0.0;0.0;0.004;-1;-1
1887;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE JAGUARARI - TJBA;0.567;0.0;0.0;0.0;0.067;0.0;0.067;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0.0;0.583;0.033;0.0;0.033;0.0;0.0;0.004;-1;-1
1888;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE MACARANI - TJBA;0.18;0.0;0.0;0.0;0.42;0.0;0.0;0.0;0.0;0.0;0.16;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.76;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0.003;-1;-1
1889;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE MACAUBAS - TJBA;0.021;0.011;0.005;0.0;0.559;0.0;0.032;0.0;0.0;0.021;0.298;0.0;0.053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.755;0.0;0.128;0.059;0.0;0.059;0.0;0.0;0.012;-1;-1
1890;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE MATA DE SAO JOAO - TJBA;0.518;0.0;0.0;0.0;0.304;0.0;0.0;0.0;0.0;0.018;0.143;0.0;0.018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.393;0.0;0.607;0.0;0.0;0.0;0.0;0.0;0.004;-1;-1
1891;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE MORRO DO CHAPEU - TJBA;0.509;0.025;0.0;0.0;0.348;0.0;0.093;0.0;0.0;0.0;0.019;0.0;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.0;0.925;0.0;0.0;0.0;0.0;0.0;0.01;-1;-1
1892;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE MURITIBA - TJBA;0.326;0.0;0.0;0.0;0.593;0.0;0.0;0.0;0.0;0.0;0.081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.279;0.0;0.465;0.047;0.0;0.209;0.0;0.0;0.006;-1;-1
1893;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE MUTUIPE - TJBA;0.452;0.0;0.0;0.0;0.235;0.0;0.009;0.0;0.0;0.0;0.304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.426;0.0;0.539;0.0;0.0;0.035;0.0;0.0;0.007;-1;-1
1894;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE NOVA VICOSA - TJBA;0.229;0.011;0.0;0.0;0.536;0.0;0.022;0.0;0.0;0.006;0.179;0.0;0.017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.453;0.0;0.402;0.017;0.0;0.128;0.0;0.0;0.012;-1;-1
1895;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE PINDOBACU - TJBA;0.041;0.014;0.0;0.0;0.37;0.0;0.288;0.0;0.0;0.014;0.274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.904;0.0;0.068;0.027;0.0;0.0;0.0;0.0;0.005;-1;-1
1896;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE REMANSO - TJBA;0.111;0.0;0.0;0.0;0.296;0.0;0.0;0.0;0.0;0.056;0.537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.278;0.0;0.611;0.037;0.0;0.074;0.0;0.0;0.003;-1;-1
1897;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE SANTA MARIA DA VITÓRIA - TJBA;0.875;0.0;0.0;0.0;0.069;0.0;0.004;0.0;0.0;0.002;0.039;0.0;0.011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052;0.0;0.942;0.006;0.0;0.0;0.0;0.0;0.03;0;0
1898;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE SANTO AMARO - TJBA;0.337;0.012;0.0;0.0;0.325;0.0;0.036;0.0;0.0;0.048;0.157;0.0;0.084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47;0.0;0.494;0.012;0.0;0.024;0.0;0.0;0.005;-1;-1
1899;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE SAO DESIDERIO - TJBA;0.093;0.0;0.0;0.0;0.667;0.0;0.013;0.0;0.0;0.0;0.227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.627;0.0;0.293;0.013;0.0;0.067;0.0;0.0;0.005;-1;-1
1900;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE SAO GONCALO DOS CAMPOS - TJBA;0.6;0.0;0.0;0.0;0.28;0.0;0.053;0.0;0.0;0.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.213;0.0;0.707;0.04;0.0;0.04;0.0;0.0;0.005;-1;-1
1901;V DOS FEITOS DE REL DE CONS CIV E COMERCIAIS DE WENCESLAU GUIMARAES - TJBA;0.5;0.208;0.0;0.0;0.175;0.0;0.017;0.0;0.0;0.0;0.025;0.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45;0.0;0.533;0.0;0.0;0.017;0.0;0.0;0.008;-1;-1
1902;V DOS FEITOS RELATIVOS AS RELACOES DE CONSUMO, CIVEIS E COMERCIAIS DE ESPLANADA - TJBA;0.142;0.057;0.0;0.0;0.56;0.0;0.043;0.0;0.0;0.0;0.163;0.0;0.035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.0;0.284;0.057;0.0;0.014;0.0;0.0;0.009;-1;-1
1903;V DOS FEITOS RELATIVOS AS RELACOES DE CONSUMO, CIVEIS E COMERCIAIS DE INHAMBUPE - TJBA;0.105;0.218;0.0;0.0;0.534;0.0;0.045;0.0;0.0;0.03;0.038;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.932;0.0;0.068;0.0;0.0;0.0;0.0;0.0;0.009;-1;-1
1904;VARA  DE ÚNICO OFÍCIO DE PASSO DE CAMARAGIBE - TJAL;0.0;0.0;0.6;0.0;0.28;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.36;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.002;-1;-1
1905;VARA AGRÁRIA - TJPI;0.0;0.0;0.0;0.009;0.844;0.0;0.018;0.0;0.0;0.0;0.046;0.0;0.073;0.0;0.0;0.0;0.009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.991;0.0;0.0;0.009;0.0;0.0;0.0;0.0;0.007;-1;-1
1906;VARA CRIMINAL (INATIVO) - TJRN;0.0;0.0;0.808;0.0;0.0;0.0;0.0;0.082;0.0;0.0;0.107;0.001;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.001;0.0;0.139;0.751;0.032;0.001;0.0;0.0;0.025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051;0.0;0.047;-1;-1
1907;VARA CRIMINAL (RESOLUÇÃO N. 05/2014/TP) - COMARCA DE DIAMANTINO - SDCR - TJMT;0.038;0.038;0.846;0.0;0.038;0.0;0.0;0.019;0.0;0.0;0.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.038;0.0;0.019;0.0;0.0;0.0;0.096;0.0;0.038;0.0;0.0;0.0;0.058;0.0;0.003;-1;-1
1908;VARA CRIMINAL - COMARCA DE PRIMAVERA DO LESTE - SDCR - TJMT;0.0;0.0;0.978;0.0;0.0;0.0;0.0;0.022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.859;0.074;0.0;0.0;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.009;-1;-1
1909;VARA CRIMINAL - TJAC;0.0;0.0;0.812;0.0;0.0;0.0;0.0;0.038;0.0;0.0;0.128;0.021;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.381;0.315;0.061;0.022;0.059;0.002;0.129;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.019;0.0;0.188;-1;-1
1910;VARA CRIMINAL - TJBA;0.001;0.0;0.916;0.0;0.007;0.0;0.0;0.062;0.0;0.0;0.004;0.008;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025;0.0;0.16;0.636;0.008;0.058;0.018;0.013;0.032;0.0;0.001;0.0;0.001;0.0;0.0;0.0;0.046;0.002;0.399;-1;-1
1911;VARA CRIMINAL - TJGO;0.001;0.0;0.634;0.0;0.001;0.0;0.0;0.246;0.0;0.0;0.0;0.099;0.016;0.0;0.001;0.003;0.0;0.0;0.0;0.0;0.0;0.012;0.0;0.178;0.488;0.001;0.056;0.053;0.006;0.056;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.14;0.008;0.091;-1;-1
1912;VARA CRIMINAL - TJMG;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.396;0.0;0.219;0.292;0.094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019;-1;-1
1913;VARA CRIMINAL - TJRO;0.0;0.0;0.832;0.0;0.0;0.0;0.0;0.089;0.0;0.0;0.074;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012;0.0;0.355;0.194;0.019;0.012;0.135;0.005;0.122;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.14;0.004;0.048;-1;-1
1914;VARA CRIMINAL - TJRR;0.0;0.0;0.904;0.0;0.001;0.0;0.0;0.027;0.0;0.0;0.038;0.025;0.003;0.0;0.0;0.002;0.0;0.0;0.0;0.0;0.0;0.005;0.0;0.299;0.492;0.008;0.054;0.005;0.005;0.124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.154;-1;-1
1915;VARA CRIMINAL DA COMARCA DE ABREU E LIMA - TJPE;0.0;0.0;0.938;0.0;0.0;0.0;0.0;0.037;0.0;0.0;0.025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.296;0.593;0.037;0.012;0.0;0.0;0.037;0.012;0.0;0.0;0.0;0.0;0.0;0.0;0.012;0.0;0.01;-1;-1
1916;VARA CRIMINAL DA COMARCA DE ARCOVERDE - TJPE;0.0;0.0;0.897;0.0;0.0;0.0;0.0;0.096;0.0;0.0;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.218;0.668;0.033;0.0;0.0;0.0;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.074;0.0;0.018;-1;-1
